Id,SalePrice
1461,118725.95699147061
1462,151560.85593514543
1463,180680.60954162327
1464,197478.949338207
1465,202024.27372105277
1466,169828.63015585762
1467,179603.86020300115
1468,159959.41341137158
1469,196246.21142306674
1470,119403.80868949206
1471,187138.8863494498
1472,98118.78009253577
1473,94676.6482853223
1474,143974.0926901205
1475,107510.87388307278
1476,356349.5546628858
1477,246884.08499686085
1478,299998.4946737788
1479,301103.8466328386
1480,465537.41100867453
1481,326007.60535201465
1482,213789.42423351834
1483,181881.388469412
1484,160315.5357864415
1485,197235.31669872307
1486,194906.0707439247
1487,338957.5104661129
1488,239963.75716493194
1489,190359.0616444406
1490,241179.4526127582
1491,196373.23916872672
1492,92965.01216045138
1493,189606.99695109518
1494,296406.1646874954
1495,291444.24867208925
1496,234716.92469692242
1497,181656.56986870567
1498,171897.8862657144
1499,165427.01034777856
1500,158928.3054474925
1501,174430.52209132808
1502,145772.19483111592
1503,284015.0234014695
1504,241716.8927168174
1505,225483.60041703554
1506,188814.4598851776
1507,243048.02659721978
1508,202652.58238186222
1509,162145.26099343947
1510,143156.8117663011
1511,151351.708451926
1512,178067.8835938852
1513,154673.41358740567
1514,153787.2453204393
1515,196047.11417669867
1516,156714.92138664215
1517,171389.67416836065
1518,131740.39658027474
1519,207944.64343875617
1520,125872.71862144904
1521,129219.48566393544
1522,180237.60471663278
1523,111657.76155003792
1524,127742.37654337668
1525,117838.71237108117
1526,110690.58284744035
1527,109713.38612472716
1528,140293.95787607424
1529,150535.16497605445
1530,185650.72369714978
1531,107812.76391981145
1532,97923.07234411834
1533,146706.71366661103
1534,128204.62086326182
1535,145867.61833185918
1536,107712.4203507112
1537,60800.86303322211
1538,147327.9606439362
1539,196337.13405673194
1540,98328.02907192316
1541,138395.2207781005
1542,140074.024264941
1543,176941.50346856966
1544,88473.02154845896
1545,117709.53714231953
1546,138659.36821551947
1547,127910.20296973838
1548,141499.9280207803
1549,122276.83342373885
1550,133287.391670316
1551,106161.88764652272
1552,133315.746241298
1553,145461.41380876512
1554,116628.78322896201
1555,158678.2890219275
1556,86402.20961091854
1557,107414.6297714806
1558,102269.78356923115
1559,64062.98318215023
1560,134377.25586105563
1561,126492.35275125115
1562,131017.95563355178
1563,118202.09153077245
1564,155646.12374338956
1565,150810.06697570486
1566,238749.45741738428
1567,78130.7851687746
1568,233835.75292972784
1569,125155.29700152241
1570,140717.30787226683
1571,122401.60191627184
1572,140113.28857370184
1573,229065.27235282885
1574,120181.48200507533
1575,231236.95973472635
1576,250268.30867515516
1577,177422.5330309957
1578,152469.35083710676
1579,143305.23264344185
1580,195996.10076923436
1581,156256.63267760206
1582,124641.34930654864
1583,280540.35345652926
1584,215047.55048138226
1585,134140.14208265406
1586,63555.43023893226
1587,107465.57235392189
1588,151274.17407489617
1589,97657.03916439397
1590,132695.78249974988
1591,90394.17704015833
1592,115435.05342924957
1593,127006.0735467403
1594,121495.2739637956
1595,107379.69468265196
1596,214736.76609959124
1597,195696.3382746135
1598,234164.25663431743
1599,166146.0193589313
1600,157928.89180343112
1601,66380.10037500854
1602,117733.76569556384
1603,71524.23616851249
1604,254372.08885062262
1605,241224.95844320182
1606,167249.90927975642
1607,177901.22211128208
1608,216587.52037105098
1609,180519.67505238962
1610,151479.7465179232
1611,137911.22890758677
1612,174265.73528827826
1613,164443.098028809
1614,129533.88899298648
1615,96282.37219830981
1616,80222.71301155245
1617,95598.2276670833
1618,124928.29057778334
1619,138855.35387200685
1620,146427.98612835765
1621,137898.14534015188
1622,143002.9402682166
1623,257676.6110017963
1624,210439.7600618103
1625,117283.34899727002
1626,172123.649302061
1627,192542.24644088506
1628,281024.15898013156
1629,184279.99341031606
1630,343069.10055167816
1631,231885.37818829642
1632,247140.90768070353
1633,177645.970709803
1634,185406.34771525586
1635,173796.34165538318
1636,153050.29368765562
1637,201381.01524061116
1638,178252.1694676452
1639,192381.76797897936
1640,251141.0394587941
1641,184894.6422079082
1642,245985.9819048124
1643,211700.9640640534
1644,235595.0031910137
1645,198189.64160287727
1646,158779.78890445383
1647,160470.30194926684
1648,129213.31369564339
1649,141315.25731592064
1650,112495.23550842058
1651,120069.0766901794
1652,98099.30925652492
1653,101155.93569832381
1654,142519.5431197494
1655,132003.02622478254
1656,138985.91751772442
1657,145092.60517634448
1658,143947.24283429873
1659,113271.72901179365
1660,156425.56160586863
1661,413861.80475134926
1662,397677.8699824951
1663,372017.1560085368
1664,478548.7657139142
1665,309031.7882362882
1666,337567.7902164418
1667,386685.47995361674
1668,352948.99135284434
1669,319839.88862953393
1670,351294.5845723298
1671,261176.36155157888
1672,412556.04996103526
1673,285584.2052269164
1674,239178.59455427664
1675,197678.953162004
1676,196561.47777092192
1677,218659.4875739896
1678,433060.48682825884
1679,389819.06787556695
1680,324650.408737881
1681,250562.3693164853
1682,321952.8987557458
1683,184931.2358796185
1684,175912.48789030005
1685,176487.54771779536
1686,167735.80520904114
1687,177810.54646012888
1688,189815.83970963256
1689,195936.9885198382
1690,198670.77438073995
1691,188948.9697135795
1692,267540.8891875456
1693,173588.0802623581
1694,184024.97649053822
1695,169553.99614138302
1696,262318.55137378664
1697,175016.17768825605
1698,341293.1065064281
1699,309110.3924702696
1700,256568.41657179457
1701,274857.59678850404
1702,235856.7588996278
1703,236364.87594109535
1704,272462.22111154796
1705,242382.76637179515
1706,333263.94049312326
1707,213192.6276106588
1708,200473.3075610716
1709,260384.62321532675
1710,218097.62571235155
1711,278214.65553350275
1712,248524.0717039003
1713,277771.2630634921
1714,222759.2421064304
1715,210452.14701330866
1716,182912.93460933294
1717,178297.71878129645
1718,137615.85233145754
1719,210322.49323504008
1720,240887.34410173408
1721,162586.62518699552
1722,126070.47097576188
1723,155454.2602851714
1724,202585.5953721076
1725,236044.39896952416
1726,188037.72947632728
1727,151789.5137779372
1728,175826.65403879003
1729,169585.46124092944
1730,157898.02160162333
1731,120954.5688889901
1732,123411.36977740041
1733,112330.89258293224
1734,122089.03528950448
1735,125062.61094978798
1736,105816.40512562187
1737,295230.86317765055
1738,258285.80340503433
1739,234431.96300123187
1740,203993.79478849098
1741,184141.99464531432
1742,173536.07783532346
1743,180732.1830507667
1744,316729.03848253854
1745,219507.92248648757
1746,190770.98006908092
1747,215931.6614509033
1748,215883.86933827045
1749,143177.8215239556
1750,124566.82376038443
1751,256346.54556270057
1752,114426.94059711188
1753,151723.59775809565
1754,192060.37307719007
1755,164770.3367100945
1756,124778.5332068717
1757,120660.98491906503
1758,147882.49945489736
1759,162375.0444543275
1760,165077.23170525028
1761,147623.11530223532
1762,177040.95695218828
1763,191741.78405497604
1764,112497.4175351061
1765,168714.15229525566
1766,192945.11048411543
1767,222677.47252193058
1768,140358.90484560793
1769,173896.71974724147
1770,155080.5154490189
1771,123954.44586591524
1772,130539.05747173555
1773,124526.82045577814
1774,142056.7533101916
1775,141947.36932250726
1776,133136.11648342572
1777,107636.75196741916
1778,139906.459282476
1779,117365.76147809452
1780,180984.04223069455
1781,127033.56489545185
1782,84544.91195936289
1783,141523.06497709214
1784,108605.61710745168
1785,127776.62450952153
1786,137182.6497574906
1787,169806.66980846663
1788,60890.5085095461
1789,100750.81454208316
1790,77624.35574454624
1791,179518.9172415729
1792,161555.91595175065
1793,127003.32653974724
1794,157085.07154307282
1795,133690.74254576242
1796,135728.44164325122
1797,115887.71476075202
1798,120259.60026883085
1799,109892.6910701957
1800,136003.88383600654
1801,126817.96971327017
1802,143754.62766283358
1803,149824.67856907757
1804,135151.64233393205
1805,135781.08305858463
1806,127079.30449232459
1807,138617.97285703055
1808,129239.2034890932
1809,127026.4668807338
1810,135994.05871127325
1811,97538.12798366403
1812,100173.44403931269
1813,122852.73525861191
1814,95805.64730101288
1815,53243.07370126997
1816,101856.40923105553
1817,106010.24987703704
1818,144242.58371970148
1819,125292.45635680266
1820,51970.35464939795
1821,121643.04930487528
1822,152508.2769193992
1823,45472.449933799726
1824,130122.90298038028
1825,140483.62481447522
1826,105240.2280942993
1827,100100.16477286784
1828,136352.4608953417
1829,130619.72485130023
1830,139130.37335860272
1831,143649.06857937443
1832,72604.13626338753
1833,143479.97458029378
1834,114392.87753765158
1835,112807.61140155132
1836,126324.63679881122
1837,86274.3213292734
1838,124163.85867191896
1839,101929.16871337811
1840,140248.43948651434
1841,134593.571786032
1842,93701.17439764467
1843,125452.76888875209
1844,148299.5815307096
1845,145091.3123694908
1846,156950.3516816158
1847,171984.21866484632
1848,51666.7063155635
1849,112858.01122019025
1850,115549.92494353629
1851,149731.19273797565
1852,124118.64529278758
1853,119208.5617370297
1854,161349.3930072948
1855,153822.8541782734
1856,223704.09823539038
1857,131706.81911271892
1858,134117.44083404043
1859,118620.62115222657
1860,146166.50798642397
1861,117839.81909099333
1862,321733.6017147985
1863,297510.79392920894
1864,297611.478905149
1865,339064.2267291192
1866,327828.9079763799
1867,224102.30079483104
1868,282620.31980380975
1869,202719.57438263597
1870,224531.6955790919
1871,258399.7505230257
1872,176255.82762000198
1873,232174.73526821818
1874,156017.92553072108
1875,198998.66190094888
1876,201061.89149094332
1877,210579.11188922153
1878,207698.52201338677
1879,127086.36760510455
1880,131407.16681870777
1881,243393.68810391115
1882,239595.02937190863
1883,186800.65729190625
1884,204235.32599277556
1885,237443.36703307295
1886,283903.36653851456
1887,217503.66532314467
1888,267117.2123241792
1889,171206.67819324613
1890,112839.63084064567
1891,135840.14802086152
1892,94324.89823287554
1893,127984.98911361398
1894,122178.64354698214
1895,131181.41168363468
1896,128217.61596461052
1897,116486.92275509254
1898,107761.62879363466
1899,167799.85857065363
1900,156546.194625241
1901,172108.0263576328
1902,156803.7719033718
1903,219336.86026297652
1904,142312.80645914798
1905,201690.32437058055
1906,153337.44262240946
1907,210847.73890542876
1908,108859.57542339705
1909,130455.3207388587
1910,118943.74935950278
1911,225143.15070564643
1912,339080.51444485085
1913,138501.1198605313
1914,56133.609052826105
1915,291238.1836713854
1916,67220.08904036834
1917,239468.86508385232
1918,139649.39822965994
1919,182605.5825775419
1920,161967.76996273058
1921,355347.57471154525
1922,314782.2635720655
1923,242423.4102995626
1924,213185.63048957288
1925,196258.8298246938
1926,355372.8602452924
1927,131598.98051612455
1928,160645.08973874833
1929,125243.68719665708
1930,134281.11303245445
1931,141633.94210133277
1932,141060.49791686868
1933,184525.71533456497
1934,182466.0359244818
1935,169304.25128683195
1936,197452.14061734622
1937,185863.43026505908
1938,172829.0098017138
1939,242170.67085267848
1940,196216.54761113905
1941,169782.59306216286
1942,185334.21298203187
1943,219750.70319521104
1944,372843.00926642475
1945,400473.7445002873
1946,128841.4649105514
1947,260433.00613529535
1948,168686.29786527617
1949,251920.57211112755
1950,192665.06721761532
1951,238830.09728420735
1952,205786.74840956897
1953,166306.64034405502
1954,185802.85356305656
1955,137158.26170032567
1956,300666.7411692652
1957,152832.0468676445
1958,286170.4137368137
1959,147641.14914726056
1960,116665.49723034022
1961,118985.39068576499
1962,98360.29924679559
1963,106211.82429336238
1964,105296.39296590688
1965,139489.29679657434
1966,135477.1534795886
1967,295628.56221482414
1968,407835.0975081705
1969,383195.3237296617
1970,401124.01736468426
1971,461668.58334144304
1972,374585.3174854178
1973,270371.16956527054
1974,338738.2397350163
1975,503727.66135114426
1976,274572.6912443191
1977,352263.9271496287
1978,347020.3464954278
1979,321056.9357857895
1980,205906.08489958892
1981,337488.6045665045
1982,219013.8273251634
1983,206164.65663032123
1984,172217.75354196658
1985,225568.65123128524
1986,205370.09464665595
1987,184957.02719289888
1988,174320.6775226436
1989,193104.51298493554
1990,206273.45649345737
1991,230158.72914457825
1992,216817.75353030604
1993,168687.09831611012
1994,225862.06908313886
1995,183079.29587627389
1996,248906.85109142246
1997,323698.51339421584
1998,308060.79283596313
1999,287491.2174226265
2000,322452.333983683
2001,281910.8872849961
2002,240598.49420945684
2003,253864.33997255948
2004,281824.5272738787
2005,229305.85149754226
2006,221574.75937167916
2007,252426.99686705708
2008,211038.36172077962
2009,198545.70506500843
2010,195680.08067509023
2011,144614.5603109506
2012,174174.27397682657
2013,178037.9267635119
