Id,SalePrice
1461,120528.96
1462,156569.97
1463,186196.9
1464,192304.5
1465,185913.0
1466,172783.94
1467,174526.83
1468,164244.12
1469,188705.16
1470,122438.82
1471,194368.25
1472,93912.59
1473,98585.98
1474,152861.48
1475,126522.01
1476,386708.06
1477,260488.0
1478,282479.0
1479,297534.16
1480,490865.1
1481,334656.0
1482,204373.0
1483,167443.16
1484,167385.36
1485,177663.16
1486,188839.28
1487,348995.56
1488,237305.67
1489,203666.72
1490,211634.53
1491,190693.55
1492,92960.21
1493,187332.38
1494,309768.66
1495,303790.78
1496,239096.88
1497,178588.3
1498,158780.39
1499,154635.5
1500,139373.4
1501,178042.08
1502,144797.11
1503,300410.2
1504,243787.33
1505,225285.36
1506,189602.97
1507,250111.84
1508,205650.48
1509,169025.27
1510,145564.02
1511,141991.19
1512,170342.19
1513,149215.23
1514,157304.38
1515,208157.4
1516,162969.38
1517,160753.05
1518,135105.92
1519,209162.33
1520,132347.36
1521,132656.7
1522,176573.16
1523,110293.195
1524,123085.08
1525,125822.42
1526,120842.94
1527,103602.31
1528,130937.76
1529,149648.03
1530,176948.58
1531,103538.21
1532,98286.04
1533,136022.94
1534,125956.41
1535,149525.62
1536,104786.27
1537,73393.11
1538,145688.19
1539,184889.78
1540,84566.266
1541,140470.56
1542,138065.17
1543,215977.72
1544,76106.97
1545,107621.88
1546,126312.83
1547,127286.52
1548,129254.52
1549,110322.445
1550,140822.52
1551,114214.42
1552,143671.8
1553,155705.56
1554,118819.984
1555,164386.4
1556,82796.25
1557,106972.92
1558,87095.76
1559,62940.504
1560,133608.06
1561,137708.02
1562,127782.64
1563,118475.32
1564,157090.45
1565,151103.2
1566,234526.88
1567,73428.4
1568,226011.0
1569,136071.86
1570,133170.7
1571,122398.195
1572,146619.55
1573,256234.12
1574,114921.01
1575,225468.92
1576,222033.89
1577,191911.88
1578,144622.81
1579,146390.4
1580,195844.16
1581,145416.25
1582,128491.78
1583,327884.1
1584,216403.27
1585,141464.45
1586,74377.12
1587,99874.12
1588,149956.77
1589,97096.69
1590,135317.4
1591,97978.516
1592,111853.4
1593,131114.2
1594,125762.32
1595,110448.875
1596,240289.66
1597,187581.58
1598,215695.1
1599,185938.0
1600,172588.12
1601,73494.74
1602,113691.05
1603,72679.375
1604,268347.03
1605,249323.1
1606,169506.95
1607,162857.97
1608,210567.53
1609,196224.6
1610,148024.8
1611,139178.83
1612,162606.72
1613,152766.9
1614,123478.24
1615,87030.91
1616,73452.91
1617,94158.41
1618,123944.734
1619,143409.38
1620,164746.9
1621,138400.81
1622,136983.94
1623,268844.5
1624,210045.47
1625,127792.15
1626,164176.62
1627,185425.0
1628,274669.6
1629,184716.89
1630,350659.7
1631,224870.02
1632,238506.36
1633,165104.58
1634,186395.17
1635,182391.53
1636,152725.97
1637,195670.16
1638,190544.66
1639,185271.75
1640,253118.75
1641,182594.11
1642,221322.5
1643,229396.19
1644,225145.11
1645,195279.42
1646,157399.97
1647,165639.22
1648,133457.03
1649,133732.22
1650,118061.16
1651,120738.0
1652,95394.44
1653,95908.47
1654,153463.14
1655,155586.81
1656,145465.62
1657,152422.16
1658,142240.03
1659,131836.92
1660,152767.62
1661,437273.97
1662,441513.78
1663,399002.56
1664,238055.73
1665,293818.56
1666,319576.8
1667,364315.6
1668,324514.1
1669,302499.06
1670,365542.38
1671,246455.28
1672,445117.53
1673,299248.97
1674,247481.7
1675,176858.14
1676,176693.1
1677,212857.53
1678,445543.94
1679,378211.38
1680,336239.56
1681,254321.56
1682,316007.28
1683,172008.25
1684,177753.66
1685,174227.66
1686,169515.53
1687,166049.33
1688,188747.28
1689,198742.05
1690,201856.02
1691,179776.78
1692,278598.34
1693,165260.38
1694,186515.9
1695,169382.53
1696,302695.3
1697,174286.98
1698,389853.34
1699,312104.75
1700,235070.56
1701,275266.16
1702,247715.95
1703,258234.69
1704,279765.3
1705,234483.94
1706,395557.1
1707,217894.94
1708,197794.55
1709,296468.6
1710,217055.58
1711,253971.1
1712,281152.12
1713,270063.03
1714,220802.39
1715,204133.8
1716,187684.47
1717,177976.55
1718,136080.42
1719,202573.98
1720,252275.28
1721,172686.6
1722,130377.04
1723,154142.55
1724,211511.06
1725,234898.9
1726,177918.0
1727,147722.02
1728,182261.47
1729,162496.34
1730,160548.06
1731,125871.51
1732,129385.87
1733,117844.95
1734,117572.17
1735,130014.35
1736,118135.72
1737,315679.25
1738,213560.44
1739,270321.5
1740,212583.86
1741,190543.03
1742,174130.97
1743,177939.72
1744,293362.75
1745,213507.3
1746,187801.22
1747,218885.69
1748,220522.72
1749,146951.88
1750,128076.305
1751,238399.7
1752,121636.93
1753,150169.86
1754,207864.4
1755,161623.89
1756,128112.71
1757,120850.664
1758,143629.05
1759,164384.69
1760,165336.83
1761,139651.89
1762,178442.73
1763,178182.56
1764,117811.805
1765,151626.48
1766,181556.1
1767,217888.08
1768,144422.4
1769,182419.36
1770,144669.58
1771,129800.766
1772,129817.84
1773,138364.12
1774,140432.39
1775,142194.72
1776,122898.93
1777,112877.85
1778,137332.53
1779,115387.195
1780,185636.97
1781,127562.75
1782,94961.28
1783,139174.05
1784,103958.81
1785,119949.875
1786,155638.75
1787,162608.89
1788,57086.81
1789,100492.47
1790,79527.8
1791,176070.88
1792,149392.64
1793,132297.39
1794,146985.38
1795,133082.22
1796,125168.48
1797,109639.21
1798,126939.09
1799,112560.945
1800,128747.66
1801,122030.94
1802,143222.81
1803,152234.31
1804,141350.1
1805,140919.78
1806,114756.3
1807,135883.44
1808,126212.52
1809,114752.02
1810,151515.9
1811,90767.11
1812,91136.1
1813,120182.78
1814,96354.84
1815,54082.938
1816,89370.7
1817,102952.84
1818,134927.72
1819,129521.18
1820,47509.242
1821,111211.16
1822,150781.19
1823,37586.17
1824,129947.414
1825,132471.88
1826,100714.195
1827,106754.22
1828,135427.02
1829,114806.54
1830,132924.42
1831,162858.75
1832,78312.07
1833,141947.31
1834,123604.07
1835,135408.55
1836,126050.016
1837,87113.62
1838,115968.914
1839,85221.33
1840,152266.25
1841,132792.9
1842,78141.305
1843,130205.44
1844,137926.6
1845,140350.72
1846,152896.03
1847,152759.33
1848,56196.438
1849,115879.92
1850,121017.44
1851,157781.56
1852,130105.39
1853,126327.41
1854,175926.38
1855,139173.78
1856,224299.0
1857,151880.62
1858,141429.38
1859,130509.27
1860,143289.89
1861,130509.27
1862,343281.25
1863,333892.8
1864,333892.8
1865,342849.72
1866,333237.2
1867,246589.05
1868,297006.28
1869,196321.0
1870,232423.64
1871,260181.14
1872,169668.53
1873,239038.75
1874,145892.28
1875,201060.61
1876,188191.16
1877,207719.75
1878,208613.9
1879,130501.19
1880,139536.47
1881,239303.33
1882,255713.9
1883,187459.25
1884,200124.58
1885,261551.42
1886,311220.5
1887,200130.11
1888,280825.47
1889,147695.67
1890,113911.8
1891,135388.4
1892,105507.664
1893,119775.78
1894,126078.266
1895,140818.36
1896,128692.29
1897,115021.664
1898,113014.65
1899,155217.94
1900,156132.33
1901,163173.88
1902,142812.53
1903,212098.86
1904,158224.42
1905,198000.64
1906,160001.77
1907,197072.28
1908,113857.49
1909,136889.39
1910,121128.625
1911,218077.88
1912,316823.84
1913,150831.23
1914,47779.145
1915,305179.1
1916,61741.18
1917,280135.88
1918,140757.27
1919,161761.6
1920,138476.45
1921,441511.25
1922,336105.56
1923,213763.81
1924,217842.98
1925,194723.38
1926,399958.8
1927,137342.75
1928,152242.0
1929,123550.56
1930,133445.31
1931,141930.39
1932,140789.36
1933,179301.12
1934,181898.38
1935,168071.9
1936,188952.6
1937,184257.33
1938,165775.75
1939,242098.31
1940,187073.31
1941,172809.81
1942,186866.66
1943,197325.6
1944,360689.8
1945,393348.56
1946,135377.17
1947,295375.03
1948,178997.69
1949,237465.73
1950,187493.22
1951,259301.52
1952,207219.95
1953,162328.9
1954,180053.38
1955,133527.05
1956,294233.0
1957,151992.05
1958,334774.75
1959,137538.44
1960,114307.16
1961,122983.586
1962,96421.766
1963,101642.44
1964,110512.41
1965,143849.61
1966,149449.94
1967,277543.94
1968,439347.28
1969,407951.2
1970,445724.97
1971,450867.25
1972,401534.56
1973,250616.36
1974,332405.6
1975,328323.72
1976,278778.53
1977,362344.34
1978,365523.88
1979,342513.12
1980,197750.4
1981,352677.3
1982,217858.56
1983,204059.83
1984,166554.78
1985,220765.75
