Id,SalePrice
1461,121519.48656871107
1462,159637.89835116296
1463,187900.72801904712
1464,200719.15808522573
1465,199280.93485459028
1466,172150.5802380504
1467,175725.3694236852
1468,160007.05202636274
1469,199628.64494953043
1470,120940.92119812215
1471,168854.11352700397
1472,96224.90596214845
1473,95102.93526592871
1474,144991.2202554884
1475,107578.80816110563
1476,362520.99203367275
1477,254447.9112356652
1478,313770.7104533855
1479,302293.8390440043
1480,498234.8330637147
1481,328114.6622079408
1482,208777.60502693919
1483,183516.5841356275
1484,159881.74008952262
1485,187666.14970685245
1486,189198.1822950528
1487,344355.74080852483
1488,228316.69315220753
1489,194714.27489119608
1490,250808.00688100158
1491,196485.226665568
1492,97484.03835830074
1493,179764.53368583295
1494,304346.02334068646
1495,288971.2472958973
1496,232869.67663467742
1497,184067.26453929974
1498,191445.86840953238
1499,169928.5599951413
1500,159757.73132295193
1501,178058.8400473546
1502,139310.78474926125
1503,321372.761900476
1504,239390.7529404563
1505,229172.85783113178
1506,191411.65423944133
1507,245082.90683993016
1508,200435.50069254692
1509,155763.7090506603
1510,145549.10443303242
1511,169178.3394188043
1512,171467.39524372178
1513,146193.08218789563
1514,158534.61361391153
1515,186091.45811555436
1516,153208.78860976058
1517,175133.58940212376
1518,130435.33581455263
1519,207643.68488019932
1520,125638.73734398725
1521,134112.95737830544
1522,175903.61020448015
1523,116853.01782366645
1524,127550.95661767923
1525,117872.07536080762
1526,111779.62290247304
1527,109362.9666239853
1528,132419.06956437766
1529,157802.33522643527
1530,192077.14517930616
1531,109526.13240775414
1532,92063.84552807952
1533,153908.17744004168
1534,125926.13322289694
1535,147164.10425473764
1536,104371.9946538415
1537,59240.8644209145
1538,151127.42963815518
1539,193392.9189789315
1540,84825.17630046417
1541,140722.6354652533
1542,157275.68508799933
1543,178345.9684826376
1544,84101.26978511096
1545,116715.10121745829
1546,136669.87260025012
1547,133573.48779737938
1548,141061.70027906421
1549,121057.54017903142
1550,136773.58043448126
1551,102338.04409863852
1552,140093.2596023046
1553,145076.78079433448
1554,114715.23941541137
1555,166703.56550734886
1556,83042.63090936713
1557,123300.24725390451
1558,105326.96357595052
1559,59389.77456784363
1560,128734.77249808074
1561,125050.09781914167
1562,130491.39232265454
1563,120552.63204775965
1564,159493.4643068942
1565,157224.68257488686
1566,237690.87818133336
1567,78603.31929950976
1568,238868.67450030736
1569,138457.62387079338
1570,130797.92846324627
1571,110995.3101433794
1572,141939.34718994173
1573,228441.92915765618
1574,119858.71569404118
1575,240737.0824657801
1576,231060.40093008385
1577,175421.97270392918
1578,146996.8742065307
1579,152009.60967482737
1580,194727.66012473914
1581,158141.82100991515
1582,125713.08922266698
1583,286287.3891678284
1584,214814.54318542904
1585,133629.365393659
1586,77073.97086028177
1587,108732.90104931405
1588,146363.80396922625
1589,98715.24726883473
1590,126959.45407697365
1591,92934.43280962827
1592,121339.06438162352
1593,128981.86822783538
1594,129309.07543967725
1595,114276.32727589649
1596,217072.37321901578
1597,207385.8077698123
1598,231295.01188391622
1599,170296.31067189685
1600,160415.25404433
1601,64954.60887745908
1602,118999.7424207593
1603,62474.20320992262
1604,261905.54945578618
1605,229173.54682474365
1606,162926.16817654757
1607,174922.4122822759
1608,216934.0066944668
1609,181548.60434940053
1610,152661.77131675626
1611,135863.67888190754
1612,173572.34152147456
1613,166160.84255136538
1614,124476.65386211616
1615,92042.22189923022
1616,78975.4598642347
1617,91614.49726908235
1618,138660.68501454982
1619,139561.07553463161
1620,148754.25377448046
1621,133707.1742460521
1622,145985.61337933887
1623,246046.17839435328
1624,202372.90863135393
1625,115252.45354487083
1626,168652.62437124975
1627,195602.03619906626
1628,275244.0662306911
1629,179998.14597169377
1630,358305.01580678916
1631,242476.36563311404
1632,259204.48842985698
1633,169580.97152997126
1634,185033.41546965705
1635,173338.50922534257
1636,151227.88387959858
1637,210479.71200092795
1638,181413.38004055174
1639,187129.07495881303
1640,237593.32486167768
1641,183082.10137431242
1642,251000.41950806076
1643,224211.18332110846
1644,247408.32926618
1645,202740.2187352156
1646,154900.9959900661
1647,158950.41611888222
1648,128575.09246035213
1649,139292.53632880165
1650,112039.75007048208
1651,117877.93565526763
1652,97056.3036481833
1653,98235.31856238274
1654,146552.7047779783
1655,129002.44375658347
1656,142582.7802207825
1657,152560.81364696566
1658,147218.84667353352
1659,118005.54367036336
1660,154607.22366797394
1661,451311.8562772519
1662,402928.7990295511
1663,384194.3323202033
1664,581074.1906257336
1665,314517.05731953296
1666,311498.1640717936
1667,393272.91450620134
1668,348521.5729207371
1669,314255.1931830695
1670,357311.95749372616
1671,270092.3634906247
1672,424159.60571656737
1673,290357.6945860799
1674,240770.41014963452
1675,201604.42570244108
1676,198625.1104608227
1677,225210.3413449201
1678,467201.75147668953
1679,402671.6150780644
1680,330341.30208788137
1681,250066.66579209725
1682,328730.28141673515
1683,186275.14549739333
1684,171901.79278248135
1685,171543.0732173745
1686,166266.78772659204
1687,166549.87587377324
1688,184285.4063794101
1689,188152.52030649805
1690,192574.79256278352
1691,182423.1027768503
1692,249933.96285514144
1693,165162.60556882573
1694,183764.40317975552
1695,164074.80331290382
1696,279567.3335348228
1697,169102.7298942632
1698,345566.11373643554
1699,317850.45312705485
