Id,SalePrice
1461,118765.83
1462,153499.58
1463,167368.44
1464,187778.11
1465,204908.72
1466,166334.78
1467,169430.34
1468,155097.19
1469,191520.98
1470,119943.586
1471,188761.84
1472,91018.234
1473,92987.695
1474,145422.62
1475,113450.266
1476,360320.22
1477,240736.48
1478,273439.38
1479,305979.62
1480,602627.56
1481,317743.38
1482,208986.47
1483,169808.22
1484,159186.28
1485,188358.86
1486,191308.12
1487,359238.72
1488,242088.16
1489,188320.42
1490,240736.48
1491,190802.88
1492,92811.3
1493,186787.55
1494,237679.16
1495,283301.84
1496,233826.08
1497,193434.6
1498,174063.73
1499,167155.81
1500,162855.17
1501,170105.33
1502,145422.62
1503,309926.16
1504,240736.48
1505,224795.61
1506,192913.25
1507,250250.94
1508,193026.06
1509,157016.61
1510,144345.3
1511,159738.16
1512,167319.12
1513,158970.55
1514,153499.58
1515,187965.52
1516,153913.11
1517,173968.31
1518,133407.9
1519,206631.28
1520,125247.88
1521,136190.27
1522,154160.19
1523,105396.734
1524,132337.64
1525,102571.91
1526,108444.88
1527,111669.75
1528,127608.01
1529,159738.16
1530,196345.34
1531,118153.97
1532,96037.8
1533,137925.02
1534,133676.25
1535,133457.53
1536,105031.695
1537,61527.574
1538,150271.0
1539,189493.6
1540,91290.16
1541,131726.08
1542,134056.56
1543,168017.25
1544,100196.38
1545,118234.45
1546,130059.734
1547,122782.25
1548,136375.47
1549,116227.23
1550,133797.92
1551,105457.06
1552,133660.56
1553,146665.12
1554,117815.734
1555,144858.44
1556,91204.53
1557,115712.28
1558,103590.36
1559,85606.79
1560,133825.36
1561,127539.02
1562,133676.25
1563,116227.67
1564,153270.8
1565,153499.58
1566,239910.94
1567,81443.44
1568,224096.73
1569,130443.945
1570,141236.9
1571,118471.7
1572,136375.47
1573,242088.16
1574,117685.586
1575,218503.81
1576,245022.19
1577,161027.7
1578,152291.81
1579,127183.14
1580,189300.69
1581,155516.8
1582,135742.0
1583,280523.0
1584,209484.92
1585,132444.08
1586,60749.07
1587,98743.68
1588,159738.16
1589,107225.0
1590,134131.75
1591,91422.67
1592,114092.6
1593,134305.84
1594,116512.336
1595,112549.78
1596,209221.38
1597,178180.17
1598,218503.81
1599,167202.53
1600,163695.72
1601,61527.574
1602,119566.92
1603,102209.05
1604,258857.28
1605,245022.19
1606,160984.25
1607,168826.3
1608,223677.81
1609,174690.34
1610,153499.58
1611,146963.64
1612,158884.61
1613,167285.62
1614,135226.06
1615,92987.695
1616,79294.31
1617,78320.88
1618,121802.93
1619,143286.06
1620,151397.61
1621,130775.02
1622,143730.86
1623,264631.75
1624,212462.86
1625,119302.555
1626,173167.66
1627,187444.95
1628,276853.7
1629,194494.34
1630,369208.47
1631,224096.73
1632,253447.73
1633,171845.11
1634,194978.14
1635,171381.28
1636,150133.2
1637,209477.73
1638,198823.38
1639,179367.14
1640,258847.4
1641,193230.69
1642,259101.78
1643,217950.22
1644,225963.16
1645,192119.19
1646,160754.44
1647,156617.6
1648,135480.88
1649,137819.42
1650,118136.62
1651,117275.86
1652,84216.57
1653,107225.0
1654,153913.84
1655,133680.45
1656,143442.2
1657,153940.84
1658,150033.16
1659,120753.77
1660,157419.48
1661,439926.72
1662,400654.0
1663,380018.44
1664,602627.56
1665,327053.7
1666,390344.06
1667,413980.9
1668,359238.72
1669,333987.1
1670,359238.72
1671,260079.92
1672,439926.72
1673,277701.75
1674,235948.08
1675,191068.55
1676,190473.62
1677,217950.22
1678,504710.62
1679,397426.94
1680,329238.66
1681,254319.88
1682,313899.94
1683,175687.44
1684,170760.69
1685,153206.2
1686,165676.19
1687,160154.44
1688,191930.92
1689,190802.88
1690,192595.4
1691,188693.64
1692,279723.4
1693,172318.08
1694,194978.14
1695,167202.53
1696,265556.53
1697,167914.9
1698,359238.72
1699,319157.72
1700,254319.88
1701,277702.78
1702,233886.73
1703,227231.89
1704,279723.4
1705,240736.48
1706,281476.2
1707,217950.22
1708,194878.69
1709,268708.38
1710,210940.17
