Id,SalePrice
1461,123117.6441960863
1462,154709.95124870804
1463,183874.30454230658
1464,196037.76694382276
1465,198874.85885432683
1466,169452.4483420481
1467,176295.56456026295
1468,160474.63015809693
1469,194531.62312827396
1470,125035.81130412029
1471,174130.99949479065
1472,100010.93058399211
1473,98658.30921247743
1474,144205.55744219222
1475,107691.24981361453
1476,341343.33336403116
1477,244729.26442197693
1478,298143.378660616
1479,291850.7974726156
1480,441034.8151717339
1481,317506.3084683097
1482,208697.13765351288
1483,181317.28386757337
1484,161225.0320248342
1485,192126.32870649465
1486,188682.19665796414
1487,329310.57576897915
1488,234860.28485578496
1489,190946.01143548026
1490,243568.56846878424
1491,193756.39538241623
1492,100101.35298636541
1493,184246.10357838823
1494,295069.8959502411
1495,279981.52210489486
1496,229496.76285541744
1497,181211.98256681513
1498,188928.25613256166
1499,172683.19911409554
1500,160380.63745243108
1501,175901.74256791634
1502,141431.12328526872
1503,295860.4286547612
1504,234088.20113719092
1505,223804.8691647968
1506,185904.14393520777
1507,231978.25221433266
1508,198568.11953300104
1509,157960.45404604424
1510,147506.61784212632
1511,166982.09427948395
1512,171455.3991648735
1513,151575.9775089725
1514,158734.53226150305
1515,184701.62440034898
1516,155984.12271331638
1517,172417.85152658
1518,131688.78067669008
1519,202349.0246302268
1520,129425.7066906738
1521,134503.10259568732
1522,175917.9756402747
1523,118110.25124050413
1524,129036.87454678593
1525,120442.94391258736
1526,113636.08236284176
1527,113141.48431211863
1528,134071.2674495502
1529,157814.1298571756
1530,188396.13969402132
1531,113162.1183242987
1532,98002.99595814568
1533,149987.6615132964
1534,127978.56435647463
1535,146224.99184255785
1536,108839.76894180017
1537,63053.43703796178
1538,153309.4016743874
1539,192983.23932423297
1540,91171.75445291342
1541,140906.97316893513
1542,150992.69915835914
1543,175428.150094192
1544,90468.92080436154
1545,120690.46870901466
1546,141293.50559201976
1547,135304.39519663426
1548,142355.13008035664
1549,123157.19657307217
1550,140716.77581444275
1551,106655.99126399594
1552,140261.2124314701
1553,145727.43637955742
1554,118317.20131139
1555,165751.0237057014
1556,88657.78214986544
1557,121659.46566590706
1558,107424.56486817938
1559,66064.61996574544
1560,131534.9481887102
1561,122238.38241466452
1562,131698.69220611567
1563,122411.8842591218
1564,158245.32711809457
1565,156986.91272541368
1566,233166.07409472298
1567,82508.94784134497
1568,237367.63138670442
1569,135882.00708110625
1570,135069.29990487118
1571,114412.51676565516
1572,140696.99574518963
1573,220122.74817176815
1574,121672.76916885478
1575,236577.19148389902
1576,229102.19208610262
1577,175550.83923131548
1578,148817.53154862433
1579,154851.40723572424
1580,193580.63547040982
1581,157705.3022472902
1582,129498.17352783811
1583,270555.94546079764
1584,210334.10473025305
1585,135664.73470406258
1586,76183.96803295081
1587,115885.42998409481
1588,149503.99517592188
1589,101761.02534976654
1590,129844.33203614774
1591,96216.58032326952
1592,122418.48411326346
1593,133215.1592766219
1594,127241.72218465953
1595,115244.58812468883
1596,206691.46720663624
1597,203169.988155075
1598,228430.93120075288
1599,168105.86816197893
1600,160684.3525971577
1601,68686.79822639686
1602,120540.78979404233
1603,70337.28287080601
1604,253306.61424367107
1605,226028.226873994
1606,164065.39685659588
1607,173918.00999543277
1608,214424.07312574092
1609,179887.07251645857
1610,155839.9140513288
1611,139001.2323822449
1612,172015.72009822924
1613,165019.34090770126
1614,127609.28088910795
1615,95421.76712737243
1616,82701.39067457354
1617,95310.79188905364
1618,139414.68095393508
1619,143466.0455279422
1620,147193.42477697178
1621,134054.59045008605
1622,147019.07835950964
1623,240845.59218064143
1624,201034.72447158146
1625,117822.04965646594
1626,170428.79712937056
1627,192688.5238342216
1628,265610.6197673642
1629,183073.3940912219
1630,328060.82560239336
1631,232262.32826883195
1632,246303.9080885119
1633,175288.62679153885
1634,184464.41278821783
1635,171772.30359580307
1636,152592.86991659674
1637,201617.54969348936
1638,178935.0387382121
1639,185278.7055970381
1640,234479.97554200573
1641,182260.728927858
1642,247395.5596610426
1643,217904.36877734127
1644,241951.3008786066
1645,195292.50690175866
1646,157309.97735118133
1647,160514.98524776121
1648,130851.66521434019
1649,142286.26115342326
1650,116775.81614392863
1651,120631.42897006146
1652,100689.2307697065
1653,102091.18590898317
1654,145519.6853794778
1655,128950.80276685818
1656,142535.4690375614
1657,151149.27338932044
1658,148094.49007521925
1659,118035.51296524116
1660,156105.61316331843
1661,407449.9509658385
1662,371472.1142763271
1663,356641.41136654106
1664,460639.5333777192
1665,299367.25909191166
1666,302016.3731599551
1667,358334.03490998363
1668,334248.2720744869
1669,306077.5299674313
1670,338134.1617983203
1671,260519.88778110448
1672,388202.28127623996
1673,280891.32922187605
1674,234283.73285383044
1675,199717.1003094066
1676,195390.41851373075
1677,219405.41908496997
1678,422805.8485136562
1679,375304.2451861077
