Id,SalePrice
1461,124160.17
1462,157131.06
1463,187770.77
1464,189759.25
1465,188881.6
1466,174312.4
1467,175501.23
1468,163960.84
1469,188196.9
1470,121578.71
1471,194237.25
1472,92002.48
1473,95999.15
1474,151387.8
1475,129492.52
1476,383769.7
1477,254429.03
1478,282825.1
1479,292806.53
1480,513478.72
1481,341908.7
1482,204698.36
1483,164637.44
1484,163325.05
1485,172049.28
1486,188967.38
1487,363854.47
1488,238337.64
1489,203887.67
1490,207532.83
1491,190399.88
1492,92637.36
1493,183097.19
1494,324586.5
1495,306682.8
1496,232563.55
1497,184325.17
1498,156592.52
1499,156568.17
1500,142078.28
1501,175499.06
1502,147010.75
1503,298267.44
1504,244479.97
1505,229177.08
1506,187098.3
1507,242827.84
1508,201258.97
1509,169418.55
1510,146060.45
1511,141762.66
1512,169717.72
1513,148297.08
1514,160804.88
1515,206390.22
1516,161378.53
1517,162502.38
1518,137934.48
1519,214540.3
1520,133073.2
1521,134667.14
1522,175976.88
1523,112109.81
1524,123063.37
1525,126066.484
1526,118654.77
1527,104551.8
1528,132756.94
1529,149101.86
1530,176474.17
1531,104054.63
1532,100857.125
1533,144244.16
1534,118841.41
1535,149575.55
1536,107765.16
1537,76334.7
1538,147984.7
1539,192513.14
1540,84674.734
1541,137320.34
1542,136438.69
1543,218771.95
1544,74485.37
1545,105034.91
1546,125264.25
1547,128596.72
1548,132139.14
1549,111663.47
1550,141502.38
1551,119175.766
1552,136004.78
1553,154937.67
1554,117099.39
1555,168094.83
1556,78644.305
1557,104042.53
1558,87554.88
1559,74346.766
1560,130048.45
1561,142526.53
1562,129535.875
1563,122149.12
1564,149778.53
1565,152796.19
1566,236968.03
1567,76587.01
1568,226466.9
1569,130119.04
1570,132575.52
1571,125304.99
1572,150155.53
1573,252654.25
1574,120359.42
1575,223547.31
1576,220425.78
1577,192158.58
1578,146845.25
1579,147466.97
1580,197333.31
1581,146366.25
1582,127550.22
1583,331334.88
1584,218813.47
1585,143286.33
1586,79060.31
1587,96690.375
1588,150150.23
1589,92126.805
1590,136716.12
1591,96314.06
1592,115672.67
1593,133034.62
1594,115013.33
1595,104148.95
1596,249495.3
1597,192385.58
1598,212419.3
1599,187097.6
1600,183394.28
1601,65413.426
1602,111524.58
1603,88793.85
1604,263656.38
1605,247567.88
1606,169159.11
1607,173007.69
1608,215142.25
1609,186647.23
1610,149750.25
1611,140328.89
1612,163587.4
1613,156382.23
1614,129122.2
1615,83490.69
1616,72255.516
1617,90576.7
1618,125803.34
1619,142611.52
1620,175467.1
1621,139442.14
1622,140930.27
1623,276962.75
1624,208360.98
1625,127715.88
1626,163006.06
1627,189919.67
1628,264730.7
1629,180155.22
1630,328895.66
1631,220283.72
1632,242780.16
1633,163257.62
1634,180967.31
1635,184534.47
1636,153015.06
1637,197061.75
1638,198845.0
1639,182517.16
1640,242467.78
1641,183155.34
1642,222748.84
1643,232348.06
1644,228282.95
1645,189925.47
1646,157921.4
1647,167528.78
1648,133975.92
1649,136693.17
1650,112782.41
1651,122107.88
1652,96748.58
1653,93631.34
1654,153162.38
1655,154482.36
1656,145334.17
1657,153984.31
1658,142365.16
1659,132285.9
1660,151099.45
1661,435912.44
1662,440410.28
1663,405047.56
1664,222748.0
1665,291587.1
1666,327248.38
1667,343105.5
1668,320803.44
1669,294179.7
1670,378545.88
1671,249761.45
1672,443577.16
1673,301639.47
1674,252174.48
1675,179225.73
1676,179424.8
1677,220997.69
1678,460298.12
1679,387671.47
1680,341702.03
1681,251639.0
1682,317562.25
1683,169154.6
1684,175650.6
1685,175422.75
1686,168815.19
1687,161031.39
1688,188234.06
1689,196045.78
1690,199477.1
1691,178734.48
1692,278804.6
1693,161847.08
1694,186504.17
1695,165100.95
1696,306785.2
1697,167891.2
1698,364981.2
1699,323150.28
1700,239500.14
